Begin.Date,Begin.Time,End.Date,End.Time,Alarm.Tag,Alarm.Id,X,Alarm.Type,Alarm.Priority,Description
3/12/2016,12:22:50,3/12/2016,12:22:56,AlarmRateRamp|11685,Q5,AlarmRateRamp|11685Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:22:53,3/12/2016,12:22:56,AlarmRateRamp|11686,Q6,AlarmRateRamp|11686Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:22:57,3/12/2016,12:23:18,AlarmRateRamp|11687,Q1,AlarmRateRamp|11687Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:23:00,3/12/2016,12:23:18,AlarmRateRamp|11688,Q2,AlarmRateRamp|11688Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:23:04,3/12/2016,12:23:18,AlarmRateRamp|11689,Q3,AlarmRateRamp|11689Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:23:08,3/12/2016,12:23:18,AlarmRateRamp|11690,Q4,AlarmRateRamp|11690Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:23:12,3/12/2016,12:23:18,AlarmRateRamp|11691,Q5,AlarmRateRamp|11691Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:23:15,3/12/2016,12:23:18,AlarmRateRamp|11692,Q6,AlarmRateRamp|11692Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:23:19,3/12/2016,12:23:40,AlarmRateRamp|11693,Q1,AlarmRateRamp|11693Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:23:22,3/12/2016,12:23:40,AlarmRateRamp|11694,Q2,AlarmRateRamp|11694Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:23:26,3/12/2016,12:23:40,AlarmRateRamp|11695,Q3,AlarmRateRamp|11695Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:23:30,3/12/2016,12:23:40,AlarmRateRamp|11696,Q4,AlarmRateRamp|11696Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:23:34,3/12/2016,12:23:40,AlarmRateRamp|11697,Q5,AlarmRateRamp|11697Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:23:37,3/12/2016,12:23:40,AlarmRateRamp|11698,Q6,AlarmRateRamp|11698Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:23:41,3/12/2016,12:24:02,AlarmRateRamp|11699,Q1,AlarmRateRamp|11699Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:23:44,3/12/2016,12:24:02,AlarmRateRamp|11700,Q2,AlarmRateRamp|11700Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:23:48,3/12/2016,12:24:02,AlarmRateRamp|11701,Q3,AlarmRateRamp|11701Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:23:52,3/12/2016,12:24:02,AlarmRateRamp|11702,Q4,AlarmRateRamp|11702Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:23:56,3/12/2016,12:24:02,AlarmRateRamp|11703,Q5,AlarmRateRamp|11703Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:23:59,3/12/2016,12:24:02,AlarmRateRamp|11704,Q6,AlarmRateRamp|11704Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:24:03,3/12/2016,12:24:24,AlarmRateRamp|11705,Q1,AlarmRateRamp|11705Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:24:06,3/12/2016,12:24:24,AlarmRateRamp|11706,Q2,AlarmRateRamp|11706Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:24:10,3/12/2016,12:24:24,AlarmRateRamp|11707,Q3,AlarmRateRamp|11707Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:24:14,3/12/2016,12:24:24,AlarmRateRamp|11708,Q4,AlarmRateRamp|11708Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:24:18,3/12/2016,12:24:24,AlarmRateRamp|11709,Q5,AlarmRateRamp|11709Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:24:21,3/12/2016,12:24:24,AlarmRateRamp|11710,Q6,AlarmRateRamp|11710Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:24:25,3/12/2016,12:24:46,AlarmRateRamp|11711,Q1,AlarmRateRamp|11711Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:24:28,3/12/2016,12:24:46,AlarmRateRamp|11712,Q2,AlarmRateRamp|11712Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:24:32,3/12/2016,12:24:46,AlarmRateRamp|11713,Q3,AlarmRateRamp|11713Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:24:36,3/12/2016,12:24:46,AlarmRateRamp|11714,Q4,AlarmRateRamp|11714Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:24:39,3/12/2016,12:24:46,AlarmRateRamp|11715,Q5,AlarmRateRamp|11715Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:24:43,3/12/2016,12:24:46,AlarmRateRamp|11716,Q6,AlarmRateRamp|11716Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:24:47,3/12/2016,12:25:08,AlarmRateRamp|11717,Q1,AlarmRateRamp|11717Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:24:50,3/12/2016,12:25:08,AlarmRateRamp|11718,Q2,AlarmRateRamp|11718Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:24:54,3/12/2016,12:25:08,AlarmRateRamp|11719,Q3,AlarmRateRamp|11719Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:24:58,3/12/2016,12:25:08,AlarmRateRamp|11720,Q4,AlarmRateRamp|11720Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:25:01,3/12/2016,12:25:08,AlarmRateRamp|11721,Q5,AlarmRateRamp|11721Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:25:05,3/12/2016,12:25:08,AlarmRateRamp|11722,Q6,AlarmRateRamp|11722Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:25:09,3/12/2016,12:25:30,AlarmRateRamp|11723,Q1,AlarmRateRamp|11723Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:25:12,3/12/2016,12:25:30,AlarmRateRamp|11724,Q2,AlarmRateRamp|11724Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:25:16,3/12/2016,12:25:30,AlarmRateRamp|11725,Q3,AlarmRateRamp|11725Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:25:20,3/12/2016,12:25:30,AlarmRateRamp|11726,Q4,AlarmRateRamp|11726Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:25:23,3/12/2016,12:25:30,AlarmRateRamp|11727,Q5,AlarmRateRamp|11727Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:25:27,3/12/2016,12:25:30,AlarmRateRamp|11728,Q6,AlarmRateRamp|11728Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:25:31,3/12/2016,12:25:52,AlarmRateRamp|11729,Q1,AlarmRateRamp|11729Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:25:34,3/12/2016,12:25:52,AlarmRateRamp|11730,Q2,AlarmRateRamp|11730Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:25:38,3/12/2016,12:25:52,AlarmRateRamp|11731,Q3,AlarmRateRamp|11731Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:25:42,3/12/2016,12:25:52,AlarmRateRamp|11732,Q4,AlarmRateRamp|11732Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:25:45,3/12/2016,12:25:52,AlarmRateRamp|11733,Q5,AlarmRateRamp|11733Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:25:49,3/12/2016,12:25:52,AlarmRateRamp|11734,Q6,AlarmRateRamp|11734Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:25:53,3/12/2016,12:26:14,AlarmRateRamp|11735,Q1,AlarmRateRamp|11735Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:25:56,3/12/2016,12:26:14,AlarmRateRamp|11736,Q2,AlarmRateRamp|11736Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:26:00,3/12/2016,12:26:14,AlarmRateRamp|11737,Q3,AlarmRateRamp|11737Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:26:04,3/12/2016,12:26:14,AlarmRateRamp|11738,Q4,AlarmRateRamp|11738Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:26:07,3/12/2016,12:26:14,AlarmRateRamp|11739,Q5,AlarmRateRamp|11739Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:26:11,3/12/2016,12:26:14,AlarmRateRamp|11740,Q6,AlarmRateRamp|11740Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:26:15,3/12/2016,12:26:36,AlarmRateRamp|11741,Q1,AlarmRateRamp|11741Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:26:18,3/12/2016,12:26:36,AlarmRateRamp|11742,Q2,AlarmRateRamp|11742Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:26:22,3/12/2016,12:26:36,AlarmRateRamp|11743,Q3,AlarmRateRamp|11743Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:26:26,3/12/2016,12:26:36,AlarmRateRamp|11744,Q4,AlarmRateRamp|11744Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:26:29,3/12/2016,12:26:36,AlarmRateRamp|11745,Q5,AlarmRateRamp|11745Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:26:33,3/12/2016,12:26:36,AlarmRateRamp|11746,Q6,AlarmRateRamp|11746Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:26:37,3/12/2016,12:26:58,AlarmRateRamp|11747,Q1,AlarmRateRamp|11747Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:26:40,3/12/2016,12:26:58,AlarmRateRamp|11748,Q2,AlarmRateRamp|11748Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:26:44,3/12/2016,12:26:58,AlarmRateRamp|11749,Q3,AlarmRateRamp|11749Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:26:48,3/12/2016,12:26:58,AlarmRateRamp|11750,Q4,AlarmRateRamp|11750Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:26:51,3/12/2016,12:26:58,AlarmRateRamp|11751,Q5,AlarmRateRamp|11751Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:26:55,3/12/2016,12:26:58,AlarmRateRamp|11752,Q6,AlarmRateRamp|11752Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:26:59,3/12/2016,12:27:20,AlarmRateRamp|11753,Q1,AlarmRateRamp|11753Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:27:02,3/12/2016,12:27:20,AlarmRateRamp|11754,Q2,AlarmRateRamp|11754Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:27:06,3/12/2016,12:27:20,AlarmRateRamp|11755,Q3,AlarmRateRamp|11755Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:27:10,3/12/2016,12:27:20,AlarmRateRamp|11756,Q4,AlarmRateRamp|11756Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:27:13,3/12/2016,12:27:20,AlarmRateRamp|11757,Q5,AlarmRateRamp|11757Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:27:17,3/12/2016,12:27:20,AlarmRateRamp|11758,Q6,AlarmRateRamp|11758Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:27:21,3/12/2016,12:27:42,AlarmRateRamp|11759,Q1,AlarmRateRamp|11759Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:27:24,3/12/2016,12:27:42,AlarmRateRamp|11760,Q2,AlarmRateRamp|11760Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:27:28,3/12/2016,12:27:42,AlarmRateRamp|11761,Q3,AlarmRateRamp|11761Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:27:32,3/12/2016,12:27:42,AlarmRateRamp|11762,Q4,AlarmRateRamp|11762Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:27:35,3/12/2016,12:27:42,AlarmRateRamp|11763,Q5,AlarmRateRamp|11763Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:27:39,3/12/2016,12:27:42,AlarmRateRamp|11764,Q6,AlarmRateRamp|11764Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:27:43,3/12/2016,12:28:04,AlarmRateRamp|11765,Q1,AlarmRateRamp|11765Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:27:46,3/12/2016,12:28:04,AlarmRateRamp|11766,Q2,AlarmRateRamp|11766Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:27:50,3/12/2016,12:28:04,AlarmRateRamp|11767,Q3,AlarmRateRamp|11767Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:27:54,3/12/2016,12:28:04,AlarmRateRamp|11768,Q4,AlarmRateRamp|11768Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:27:57,3/12/2016,12:28:04,AlarmRateRamp|11769,Q5,AlarmRateRamp|11769Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:28:01,3/12/2016,12:28:04,AlarmRateRamp|11770,Q6,AlarmRateRamp|11770Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:28:05,3/12/2016,12:28:26,AlarmRateRamp|11771,Q1,AlarmRateRamp|11771Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:28:08,3/12/2016,12:28:26,AlarmRateRamp|11772,Q2,AlarmRateRamp|11772Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:28:12,3/12/2016,12:28:26,AlarmRateRamp|11773,Q3,AlarmRateRamp|11773Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:28:16,3/12/2016,12:28:26,AlarmRateRamp|11774,Q4,AlarmRateRamp|11774Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:28:19,3/12/2016,12:28:26,AlarmRateRamp|11775,Q5,AlarmRateRamp|11775Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:28:23,3/12/2016,12:28:26,AlarmRateRamp|11776,Q6,AlarmRateRamp|11776Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:28:27,3/12/2016,12:28:47,AlarmRateRamp|11777,Q1,AlarmRateRamp|11777Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:28:30,3/12/2016,12:28:47,AlarmRateRamp|11778,Q2,AlarmRateRamp|11778Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:28:34,3/12/2016,12:28:47,AlarmRateRamp|11779,Q3,AlarmRateRamp|11779Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:28:37,3/12/2016,12:28:47,AlarmRateRamp|11780,Q4,AlarmRateRamp|11780Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:28:41,3/12/2016,12:28:47,AlarmRateRamp|11781,Q5,AlarmRateRamp|11781Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:28:45,3/12/2016,12:28:47,AlarmRateRamp|11782,Q6,AlarmRateRamp|11782Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:28:48,3/12/2016,12:29:08,AlarmRateRamp|11783,Q1,AlarmRateRamp|11783Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:28:51,3/12/2016,12:29:08,AlarmRateRamp|11784,Q2,AlarmRateRamp|11784Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:28:55,3/12/2016,12:29:08,AlarmRateRamp|11785,Q3,AlarmRateRamp|11785Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:28:58,3/12/2016,12:29:08,AlarmRateRamp|11786,Q4,AlarmRateRamp|11786Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:29:02,3/12/2016,12:29:08,AlarmRateRamp|11787,Q5,AlarmRateRamp|11787Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:29:06,3/12/2016,12:29:08,AlarmRateRamp|11788,Q6,AlarmRateRamp|11788Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:29:09,3/12/2016,12:29:29,AlarmRateRamp|11789,Q1,AlarmRateRamp|11789Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:29:12,3/12/2016,12:29:29,AlarmRateRamp|11790,Q2,AlarmRateRamp|11790Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:29:16,3/12/2016,12:29:29,AlarmRateRamp|11791,Q3,AlarmRateRamp|11791Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:29:19,3/12/2016,12:29:29,AlarmRateRamp|11792,Q4,AlarmRateRamp|11792Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:29:23,3/12/2016,12:29:29,AlarmRateRamp|11793,Q5,AlarmRateRamp|11793Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:29:27,3/12/2016,12:29:29,AlarmRateRamp|11794,Q6,AlarmRateRamp|11794Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:29:30,3/12/2016,12:29:50,AlarmRateRamp|11795,Q1,AlarmRateRamp|11795Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:29:33,3/12/2016,12:29:50,AlarmRateRamp|11796,Q2,AlarmRateRamp|11796Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:29:37,3/12/2016,12:29:50,AlarmRateRamp|11797,Q3,AlarmRateRamp|11797Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:29:40,3/12/2016,12:29:50,AlarmRateRamp|11798,Q4,AlarmRateRamp|11798Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:29:44,3/12/2016,12:29:50,AlarmRateRamp|11799,Q5,AlarmRateRamp|11799Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:29:48,3/12/2016,12:29:50,AlarmRateRamp|11800,Q6,AlarmRateRamp|11800Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:29:51,3/12/2016,12:30:11,AlarmRateRamp|11801,Q1,AlarmRateRamp|11801Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:29:54,3/12/2016,12:30:11,AlarmRateRamp|11802,Q2,AlarmRateRamp|11802Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:29:58,3/12/2016,12:30:11,AlarmRateRamp|11803,Q3,AlarmRateRamp|11803Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:30:01,3/12/2016,12:30:11,AlarmRateRamp|11804,Q4,AlarmRateRamp|11804Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:30:05,3/12/2016,12:30:11,AlarmRateRamp|11805,Q5,AlarmRateRamp|11805Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:30:09,3/12/2016,12:30:11,AlarmRateRamp|11806,Q6,AlarmRateRamp|11806Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:30:12,3/12/2016,12:30:32,AlarmRateRamp|11807,Q1,AlarmRateRamp|11807Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:30:15,3/12/2016,12:30:32,AlarmRateRamp|11808,Q2,AlarmRateRamp|11808Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:30:19,3/12/2016,12:30:32,AlarmRateRamp|11809,Q3,AlarmRateRamp|11809Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:30:22,3/12/2016,12:30:32,AlarmRateRamp|11810,Q4,AlarmRateRamp|11810Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:30:26,3/12/2016,12:30:32,AlarmRateRamp|11811,Q5,AlarmRateRamp|11811Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:30:30,3/12/2016,12:30:32,AlarmRateRamp|11812,Q6,AlarmRateRamp|11812Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:30:33,3/12/2016,12:30:53,AlarmRateRamp|11813,Q1,AlarmRateRamp|11813Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:30:36,3/12/2016,12:30:53,AlarmRateRamp|11814,Q2,AlarmRateRamp|11814Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:30:40,3/12/2016,12:30:53,AlarmRateRamp|11815,Q3,AlarmRateRamp|11815Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:30:43,3/12/2016,12:30:53,AlarmRateRamp|11816,Q4,AlarmRateRamp|11816Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:30:47,3/12/2016,12:30:53,AlarmRateRamp|11817,Q5,AlarmRateRamp|11817Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:30:51,3/12/2016,12:30:53,AlarmRateRamp|11818,Q6,AlarmRateRamp|11818Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:30:54,3/12/2016,12:31:14,AlarmRateRamp|11819,Q1,AlarmRateRamp|11819Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:30:57,3/12/2016,12:31:14,AlarmRateRamp|11820,Q2,AlarmRateRamp|11820Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:31:01,3/12/2016,12:31:14,AlarmRateRamp|11821,Q3,AlarmRateRamp|11821Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:31:04,3/12/2016,12:31:14,AlarmRateRamp|11822,Q4,AlarmRateRamp|11822Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:31:08,3/12/2016,12:31:14,AlarmRateRamp|11823,Q5,AlarmRateRamp|11823Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:31:12,3/12/2016,12:31:14,AlarmRateRamp|11824,Q6,AlarmRateRamp|11824Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:31:15,3/12/2016,12:31:35,AlarmRateRamp|11825,Q1,AlarmRateRamp|11825Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:31:18,3/12/2016,12:31:35,AlarmRateRamp|11826,Q2,AlarmRateRamp|11826Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:31:22,3/12/2016,12:31:35,AlarmRateRamp|11827,Q3,AlarmRateRamp|11827Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:31:25,3/12/2016,12:31:35,AlarmRateRamp|11828,Q4,AlarmRateRamp|11828Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:31:29,3/12/2016,12:31:35,AlarmRateRamp|11829,Q5,AlarmRateRamp|11829Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:31:33,3/12/2016,12:31:35,AlarmRateRamp|11830,Q6,AlarmRateRamp|11830Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:31:36,3/12/2016,12:31:56,AlarmRateRamp|11831,Q1,AlarmRateRamp|11831Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:31:39,3/12/2016,12:31:56,AlarmRateRamp|11832,Q2,AlarmRateRamp|11832Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:31:43,3/12/2016,12:31:56,AlarmRateRamp|11833,Q3,AlarmRateRamp|11833Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:31:46,3/12/2016,12:31:56,AlarmRateRamp|11834,Q4,AlarmRateRamp|11834Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:31:50,3/12/2016,12:31:56,AlarmRateRamp|11835,Q5,AlarmRateRamp|11835Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:31:53,3/12/2016,12:31:56,AlarmRateRamp|11836,Q6,AlarmRateRamp|11836Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:31:57,3/12/2016,12:32:17,AlarmRateRamp|11837,Q1,AlarmRateRamp|11837Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:32:00,3/12/2016,12:32:17,AlarmRateRamp|11838,Q2,AlarmRateRamp|11838Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:32:04,3/12/2016,12:32:17,AlarmRateRamp|11839,Q3,AlarmRateRamp|11839Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:32:07,3/12/2016,12:32:17,AlarmRateRamp|11840,Q4,AlarmRateRamp|11840Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:32:11,3/12/2016,12:32:17,AlarmRateRamp|11841,Q5,AlarmRateRamp|11841Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:32:14,3/12/2016,12:32:17,AlarmRateRamp|11842,Q6,AlarmRateRamp|11842Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:32:18,3/12/2016,12:32:38,AlarmRateRamp|11843,Q1,AlarmRateRamp|11843Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:32:21,3/12/2016,12:32:38,AlarmRateRamp|11844,Q2,AlarmRateRamp|11844Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:32:25,3/12/2016,12:32:38,AlarmRateRamp|11845,Q3,AlarmRateRamp|11845Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:32:28,3/12/2016,12:32:38,AlarmRateRamp|11846,Q4,AlarmRateRamp|11846Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:32:32,3/12/2016,12:32:38,AlarmRateRamp|11847,Q5,AlarmRateRamp|11847Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:32:35,3/12/2016,12:32:38,AlarmRateRamp|11848,Q6,AlarmRateRamp|11848Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:32:39,3/12/2016,12:32:59,AlarmRateRamp|11849,Q1,AlarmRateRamp|11849Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:32:42,3/12/2016,12:32:59,AlarmRateRamp|11850,Q2,AlarmRateRamp|11850Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:32:46,3/12/2016,12:32:59,AlarmRateRamp|11851,Q3,AlarmRateRamp|11851Q3,WARNING,N/A,Limit Signal 3
3/12/2016,12:32:49,3/12/2016,12:32:59,AlarmRateRamp|11852,Q4,AlarmRateRamp|11852Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,12:32:53,3/12/2016,12:32:59,AlarmRateRamp|11853,Q5,AlarmRateRamp|11853Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,12:32:56,3/12/2016,12:32:59,AlarmRateRamp|11854,Q6,AlarmRateRamp|11854Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,12:33:00,3/12/2016,12:33:20,AlarmRateRamp|11855,Q1,AlarmRateRamp|11855Q1,ALARM,N/A,Limit Signal 1
3/12/2016,12:33:03,3/12/2016,12:33:20,AlarmRateRamp|11856,Q2,AlarmRateRamp|11856Q2,WARNING,N/A,Limit Signal 2
3/12/2016,12:33:07,3/12/2016,12:33:20,AlarmRateRamp|11857,Q3,AlarmRateRamp|11857Q3,WARNING,N/A,Limit Signal 3
